product_id,product_name,category,stock_quantity,weekly_sales,supplier_delay_days,min_stock_level,price,last_sale_days,seasonality,risk_level
1680,Notebook,Mobile Accessories,33,30,15,65,1085,7,1,High
1681,HDD,Printer Supplies,64,38,8,58,601,0,0,Medium
1682,Pen Pack,Storage Devices,0,59,10,10,1246,13,1,High
1683,Toner,Mobile Accessories,3,61,7,47,812,1,1,High
1684,HDD,Mobile Accessories,4,53,12,24,1186,4,1,High
1685,Switch,Mobile Accessories,16,4,3,26,2029,90,0,Medium
1686,Safety Gloves,Electronics,423,8,3,54,2108,10,1,Low
1687,Pen Pack,Printer Supplies,323,1,2,41,1640,26,0,Low
1688,Pen Pack,Storage Devices,372,4,1,54,214,7,1,Low
1689,USB Flash,Safety,23,38,8,20,399,2,0,Medium
1690,Laptop Charger,Office Supplies,16,32,11,37,1457,10,1,High
1691,Laptop Charger,Mobile Accessories,0,66,13,60,1753,7,1,High
1692,HDD,Printer Supplies,15,32,12,35,386,1,1,High
1693,Receipt Printer,Printer Supplies,301,8,1,34,2481,11,0,Low
1694,Barcode Scanner,Safety,19,46,11,73,929,5,1,High
1695,Pen Pack,Printer Supplies,87,38,3,77,425,6,0,Medium
1696,Ink Cartridge,Office Supplies,5,60,14,64,1184,6,1,High
1697,Laptop Charger,Electronics,73,13,6,72,1707,9,0,Medium
1698,Monitor Stand,Safety,21,45,9,70,1279,5,0,High
1699,Laptop Charger,Electronics,85,7,6,69,1831,8,1,Medium
1700,Switch,Office Supplies,27,7,3,49,1867,63,0,Medium
1701,Notebook,Electronics,20,66,11,63,721,11,1,High
1702,Monitor Stand,Computer Accessories,17,37,13,33,1367,10,1,High
1703,Monitor Stand,Electronics,37,58,12,74,1086,3,1,High
1704,USB Flash,Computer Accessories,13,69,8,30,1251,12,0,High
1705,Barcode Scanner,Mobile Accessories,4,53,14,15,1027,0,1,High
1706,Ink Cartridge,Electronics,454,2,1,69,563,5,0,Low
1707,Receipt Printer,Safety,151,6,1,29,2371,5,0,Low
1708,Barcode Scanner,Safety,23,20,5,23,1612,47,0,Medium
1709,Safety Gloves,Printer Supplies,11,30,11,77,1827,0,0,High
1710,Keyboard,Safety,5,4,5,10,408,77,0,Medium
1711,HDD,Storage Devices,143,5,1,21,1525,11,0,Low
1712,Switch,Mobile Accessories,13,4,3,22,2266,93,0,Medium
1713,Toner,Storage Devices,18,48,14,35,1453,4,1,High
1714,Keyboard,Office Supplies,422,2,2,38,2424,6,0,Low
1715,Barcode Scanner,Safety,444,6,4,70,2438,6,1,Low
1716,USB Flash,Mobile Accessories,2,67,15,56,1833,1,1,High
1717,Laptop Charger,Safety,12,4,3,26,663,99,0,Medium
1718,Ink Cartridge,Printer Supplies,7,36,13,29,450,4,0,High
1719,Mouse,Computer Accessories,22,38,3,21,1734,8,0,Medium
1720,Pen Pack,Storage Devices,6,37,13,78,1003,7,1,High
1721,Ink Cartridge,Electronics,13,65,15,27,2187,0,1,High
1722,Barcode Scanner,Printer Supplies,478,7,1,41,2247,16,0,Low
1723,Safety Gloves,Mobile Accessories,0,53,15,10,1900,6,1,High
1724,Toner,Printer Supplies,2,59,14,25,293,0,1,High
1725,USB Flash,Mobile Accessories,12,4,5,18,2180,88,1,Medium
1726,Receipt Printer,Storage Devices,15,4,4,20,1481,78,0,Medium
1727,Receipt Printer,Mobile Accessories,590,3,1,69,1107,18,0,Low
1728,Notebook,Electronics,197,1,3,68,1208,26,0,Low
1729,Keyboard,Safety,32,38,5,28,1308,12,0,Medium
1730,Pen Pack,Printer Supplies,27,4,6,32,2293,63,1,Medium
1731,Ink Cartridge,Safety,11,45,9,69,2362,10,1,High
1732,Pen Pack,Electronics,0,62,9,25,35,7,1,High
1733,Safety Gloves,Storage Devices,7,16,7,14,1202,3,0,Medium
1734,Safety Gloves,Computer Accessories,19,30,13,68,1831,0,1,High
1735,Printer Cable,Mobile Accessories,31,26,13,55,1741,7,1,High
1736,Router,Storage Devices,223,0,2,30,829,15,1,Low
1737,Router,Safety,44,34,5,36,952,0,1,Medium
1738,Printer Cable,Safety,24,39,12,39,1496,4,1,High
1739,USB Flash,Mobile Accessories,493,0,3,47,1248,15,0,Low
1740,Keyboard,Safety,121,38,7,77,2049,13,1,Medium
1741,Mouse,Printer Supplies,78,38,6,51,634,1,1,Medium
1742,USB Flash,Storage Devices,639,8,3,62,113,12,1,Low
1743,Switch,Computer Accessories,573,1,2,55,1549,8,0,Low
1744,HDD,Electronics,0,34,12,47,1972,10,1,High
1745,Switch,Storage Devices,14,45,15,28,387,8,1,High
1746,USB Flash,Electronics,67,11,3,77,2245,36,1,Medium
1747,Safety Gloves,Electronics,374,2,1,58,2099,13,0,Low
1748,Ink Cartridge,Mobile Accessories,634,5,4,60,1880,5,0,Low
1749,Barcode Scanner,Storage Devices,31,73,13,62,457,12,1,High
1750,Receipt Printer,Computer Accessories,48,38,6,35,139,29,1,Medium
1751,Printer Cable,Computer Accessories,175,2,2,10,2171,10,0,Low
1752,Notebook,Computer Accessories,30,21,13,68,681,3,1,High
1753,Monitor Stand,Electronics,50,38,6,45,2087,0,0,Medium
1754,Receipt Printer,Computer Accessories,37,38,6,31,361,11,0,Medium
1755,HDD,Safety,160,0,1,33,2014,10,0,Low
1756,Monitor Stand,Electronics,41,59,11,77,1106,3,1,High
1757,Ink Cartridge,Printer Supplies,471,4,2,80,469,29,0,Low
1758,Monitor Stand,Storage Devices,16,5,5,14,1086,0,1,Medium
1759,HDD,Computer Accessories,61,4,4,78,1290,109,1,Medium
1760,HDD,Mobile Accessories,9,4,5,12,268,78,1,Medium
1761,Notebook,Safety,437,3,1,67,195,4,0,Low
1762,Laptop Charger,Electronics,79,14,6,74,1681,5,0,Medium
1763,Toner,Storage Devices,24,55,11,42,1617,9,1,High
1764,Mouse,Computer Accessories,29,14,7,25,1773,15,1,Medium
1765,Pen Pack,Electronics,307,0,1,22,1261,16,1,Low
1766,Switch,Storage Devices,9,4,2,13,164,65,0,Medium
1767,Pen Pack,Electronics,1,65,7,25,285,6,1,High
1768,Barcode Scanner,Mobile Accessories,2,56,13,22,873,1,0,High
1769,Toner,Safety,37,4,5,55,220,68,0,Medium
1770,Monitor Stand,Printer Supplies,5,60,7,69,2131,2,1,High
1771,USB Flash,Safety,30,38,8,24,577,3,1,Medium
1772,Safety Gloves,Storage Devices,657,0,3,60,1155,9,1,Low
1773,USB Flash,Mobile Accessories,29,4,5,30,2104,81,1,Medium
1774,Toner,Printer Supplies,433,8,1,43,449,20,0,Low
1775,Switch,Office Supplies,334,0,3,26,2026,15,1,Low
1776,Safety Gloves,Mobile Accessories,0,52,15,14,1924,6,1,High
1777,Notebook,Office Supplies,25,46,10,60,2420,1,0,High
1778,Barcode Scanner,Computer Accessories,577,9,1,57,797,28,1,Low
1779,Ink Cartridge,Computer Accessories,68,38,5,54,1239,0,0,Medium
1780,Safety Gloves,Mobile Accessories,26,4,4,50,2324,79,0,Medium
1781,Barcode Scanner,Computer Accessories,8,52,14,23,225,8,1,High
1782,HDD,Printer Supplies,62,38,7,59,1908,6,0,Medium
1783,Printer Cable,Electronics,66,13,6,53,333,0,1,Medium
1784,Switch,Computer Accessories,282,2,1,44,1170,22,0,Low
1785,HDD,Office Supplies,322,5,2,51,374,14,0,Low
1786,Printer Cable,Safety,723,1,1,67,406,3,0,Low
1787,Toner,Electronics,0,59,11,44,2437,4,0,High
1788,HDD,Storage Devices,31,38,5,30,557,2,0,Medium
1789,Router,Mobile Accessories,14,18,6,10,1371,3,1,Medium
1790,Pen Pack,Printer Supplies,262,1,1,39,1201,23,0,Low
1791,Keyboard,Computer Accessories,286,9,3,53,746,1,0,Low
1792,Mouse,Electronics,35,32,12,65,185,1,1,High
1793,Printer Cable,Electronics,62,13,7,56,254,12,1,Medium
1794,Safety Gloves,Computer Accessories,561,6,4,50,1431,18,0,Low
1795,HDD,Safety,186,4,3,34,1803,13,0,Low
1796,Safety Gloves,Safety,31,4,5,58,199,74,0,Medium
1797,USB Flash,Computer Accessories,0,45,14,43,1144,0,1,High
1798,Barcode Scanner,Mobile Accessories,496,4,2,76,2276,20,0,Low
1799,HDD,Printer Supplies,29,38,7,18,337,0,1,Medium
1800,Keyboard,Safety,41,38,7,33,1266,11,0,Medium
1801,HDD,Safety,5,55,13,25,1817,0,0,High
1802,Printer Cable,Mobile Accessories,21,40,11,69,1570,6,1,High
1803,Safety Gloves,Safety,33,4,5,41,1057,79,1,Medium
1804,Switch,Computer Accessories,575,1,1,55,1681,8,0,Low
1805,HDD,Printer Supplies,22,35,11,38,513,0,1,High
1806,Router,Computer Accessories,59,14,4,49,35,21,1,Medium
1807,Barcode Scanner,Mobile Accessories,620,2,2,71,2432,21,0,Low
1808,Notebook,Printer Supplies,18,44,8,54,493,8,0,High
1809,HDD,Mobile Accessories,25,37,4,19,1984,6,1,Medium
1810,Safety Gloves,Printer Supplies,14,44,15,53,674,8,0,High
1811,USB Flash,Printer Supplies,37,31,15,53,1703,0,0,High
1812,Notebook,Mobile Accessories,31,55,13,73,1118,4,1,High
1813,Ink Cartridge,Safety,23,43,8,77,597,4,1,High
1814,Mouse,Printer Supplies,2,52,13,34,786,3,0,High
1815,Keyboard,Storage Devices,33,4,5,49,1678,86,0,Medium
1816,Notebook,Electronics,42,37,7,76,1082,7,1,High
1817,Switch,Mobile Accessories,245,3,2,28,2312,23,0,Low
1818,Barcode Scanner,Office Supplies,16,49,8,33,2370,0,0,High
1819,Receipt Printer,Electronics,23,4,4,28,2319,84,1,Medium
1820,Pen Pack,Storage Devices,186,0,2,10,286,12,1,Low
1821,Switch,Storage Devices,10,4,2,12,337,60,1,Medium
1822,Mouse,Electronics,6,70,15,70,2052,7,1,High
1823,Toner,Electronics,0,61,12,12,1952,1,1,High
1824,Toner,Storage Devices,338,2,2,56,1892,20,0,Low
1825,Ink Cartridge,Printer Supplies,332,3,2,44,1316,22,0,Low
1826,Notebook,Electronics,54,42,7,75,1141,7,0,High
1827,Safety Gloves,Storage Devices,9,11,7,10,1053,4,0,Medium
1828,Keyboard,Safety,8,46,12,14,1472,12,0,High
1829,Switch,Printer Supplies,789,5,3,66,269,21,0,Low
1830,Toner,Safety,44,9,5,48,643,79,1,Medium
1831,Laptop Charger,Computer Accessories,24,19,7,24,153,7,0,Medium
1832,Toner,Computer Accessories,2,55,14,14,679,3,0,High
1833,HDD,Storage Devices,37,38,5,29,914,3,0,Medium
1834,Router,Computer Accessories,253,8,2,24,947,26,0,Low
1835,Toner,Storage Devices,22,48,11,42,1466,4,0,High
1836,Notebook,Printer Supplies,503,5,1,69,1203,0,1,Low
1837,Notebook,Safety,466,0,4,62,549,4,0,Low
1838,Toner,Storage Devices,301,0,2,56,2041,23,0,Low
1839,Notebook,Storage Devices,205,3,2,13,757,5,0,Low
1840,Notebook,Electronics,399,1,1,72,1176,31,0,Low
1841,Router,Storage Devices,255,0,1,27,1304,9,0,Low
1842,Barcode Scanner,Computer Accessories,562,8,1,62,740,30,0,Low
1843,Safety Gloves,Safety,100,4,3,14,807,3,0,Low
1844,USB Flash,Electronics,233,4,1,27,1095,28,1,Low
1845,Toner,Office Supplies,396,1,2,52,1321,4,0,Low
1846,Monitor Stand,Storage Devices,43,4,3,50,1788,107,1,Medium
1847,Pen Pack,Electronics,394,2,1,33,1198,19,1,Low
1848,Switch,Safety,487,1,3,74,1161,24,0,Low
1849,Barcode Scanner,Printer Supplies,7,47,12,37,35,2,1,High
1850,Laptop Charger,Safety,20,4,3,26,694,97,1,Medium
1851,HDD,Printer Supplies,95,38,8,65,744,2,1,Medium
1852,Printer Cable,Mobile Accessories,7,27,8,60,1671,6,0,High
1853,Router,Computer Accessories,117,38,5,77,2238,7,1,Medium
1854,Ink Cartridge,Electronics,23,69,15,36,2190,0,1,High
1855,Mouse,Computer Accessories,24,19,7,21,1807,7,0,Medium
1856,Mouse,Computer Accessories,14,38,3,11,1716,8,1,Medium
1857,Switch,Office Supplies,27,4,4,53,1623,65,0,Medium
1858,Printer Cable,Safety,64,38,5,41,457,0,1,Medium
1859,HDD,Computer Accessories,52,26,4,50,1182,5,1,Medium
1860,Mouse,Computer Accessories,12,33,3,13,1433,8,0,Medium
1861,USB Flash,Safety,29,38,8,22,516,6,1,Medium
1862,Printer Cable,Computer Accessories,175,1,2,15,1923,13,0,Low
1863,Notebook,Computer Accessories,4,54,13,74,533,3,1,High
1864,Safety Gloves,Computer Accessories,24,59,12,69,1873,0,1,High
1865,Switch,Storage Devices,19,41,13,30,1788,6,1,High
1866,Toner,Mobile Accessories,5,60,11,45,850,1,1,High
1867,Receipt Printer,Mobile Accessories,626,4,1,54,1302,13,1,Low
1868,Safety Gloves,Mobile Accessories,31,4,4,45,2091,77,0,Medium
1869,Printer Cable,Electronics,733,6,1,66,2316,11,0,Low
1870,HDD,Printer Supplies,25,36,7,20,394,0,1,Medium
1871,Notebook,Electronics,22,61,9,66,624,3,0,High
1872,Pen Pack,Office Supplies,0,68,10,23,603,4,1,High
1873,HDD,Mobile Accessories,396,4,4,79,2059,6,0,Low
1874,USB Flash,Mobile Accessories,5,71,15,46,1993,0,1,High
1875,Laptop Charger,Office Supplies,8,52,11,35,1231,6,0,High
1876,USB Flash,Electronics,64,10,3,71,2278,22,0,Medium
1877,Monitor Stand,Mobile Accessories,51,4,3,59,1908,76,1,Medium
1878,Printer Cable,Mobile Accessories,31,37,10,64,1471,11,1,High
1879,Receipt Printer,Safety,17,4,3,32,157,90,0,Medium
1880,Mouse,Electronics,0,70,14,76,1822,11,1,High
1881,Safety Gloves,Safety,348,1,3,31,1307,25,1,Low
1882,Keyboard,Computer Accessories,54,4,5,56,544,115,1,Medium
1883,Toner,Office Supplies,15,57,13,71,178,8,0,High
1884,Ink Cartridge,Electronics,81,38,4,70,1416,11,0,Medium
1885,Barcode Scanner,Computer Accessories,589,9,1,57,958,27,0,Low
1886,Notebook,Safety,388,2,4,64,649,1,0,Low
1887,Keyboard,Storage Devices,27,4,5,46,1676,77,0,Medium
1888,Router,Storage Devices,229,0,2,30,1511,10,0,Low
1889,Router,Printer Supplies,18,39,14,54,247,9,1,High
1890,HDD,Mobile Accessories,27,29,3,22,2247,11,1,Medium
1891,Toner,Safety,38,6,4,57,291,87,1,Medium
1892,HDD,Electronics,3,43,11,58,2058,0,1,High
1893,Switch,Storage Devices,17,57,14,26,1740,7,0,High
1894,Monitor Stand,Mobile Accessories,46,4,5,51,1752,7,0,Medium
1895,Switch,Printer Supplies,49,38,5,44,1389,0,0,Medium
1896,Safety Gloves,Computer Accessories,531,6,3,51,1501,19,0,Low
1897,Mouse,Electronics,0,68,14,70,1957,1,1,High
1898,Safety Gloves,Safety,338,4,3,36,1308,23,0,Low
1899,HDD,Mobile Accessories,233,0,2,60,819,21,0,Low
1900,Laptop Charger,Office Supplies,13,29,11,37,1413,9,1,High
1901,Switch,Safety,20,4,2,39,1182,84,0,Medium
1902,Keyboard,Computer Accessories,28,4,5,50,191,108,0,Medium
1903,Keyboard,Mobile Accessories,66,38,8,57,1962,4,1,Medium
1904,Monitor Stand,Mobile Accessories,270,6,4,35,609,9,0,Low
1905,Toner,Office Supplies,332,0,2,61,939,31,0,Low
1906,HDD,Mobile Accessories,327,0,3,62,673,22,1,Low
1907,Router,Mobile Accessories,35,4,5,56,97,65,0,Medium
1908,Laptop Charger,Electronics,72,9,6,71,2042,10,0,Medium
1909,Monitor Stand,Electronics,38,56,13,72,1202,5,1,High
1910,Receipt Printer,Safety,87,8,1,22,2186,5,0,Low
1911,Mouse,Printer Supplies,0,52,13,30,586,4,1,High
1912,Receipt Printer,Storage Devices,254,7,2,28,1724,30,0,Low
1913,Laptop Charger,Computer Accessories,25,6,7,29,306,15,1,Medium
1914,Router,Mobile Accessories,50,4,5,63,155,59,0,Medium
1915,Ink Cartridge,Mobile Accessories,185,3,2,19,944,20,0,Low
1916,Toner,Printer Supplies,402,2,1,46,578,17,1,Low
1917,Router,Mobile Accessories,28,4,5,62,165,68,0,Medium
1918,Router,Storage Devices,249,1,2,35,1591,8,0,Low
1919,Ink Cartridge,Printer Supplies,407,5,4,54,2302,21,0,Low
1920,Mouse,Printer Supplies,53,38,5,48,316,0,0,Medium
1921,Barcode Scanner,Electronics,41,70,15,57,130,8,1,High
1922,Switch,Mobile Accessories,535,6,2,62,1729,32,0,Low
1923,Switch,Safety,463,1,1,62,334,1,1,Low
1924,Mouse,Mobile Accessories,92,36,6,65,2426,0,1,Medium
1925,Keyboard,Office Supplies,6,35,13,24,677,4,1,High
1926,USB Flash,Storage Devices,14,35,12,35,2386,5,1,High
1927,USB Flash,Office Supplies,535,3,1,62,1178,24,0,Low
1928,Notebook,Storage Devices,206,2,1,11,950,3,0,Low
1929,Keyboard,Computer Accessories,34,4,5,50,347,120,0,Medium
1930,Laptop Charger,Computer Accessories,27,4,7,27,324,6,0,Medium
1931,Safety Gloves,Safety,16,4,5,36,1127,86,0,Medium
1932,Safety Gloves,Mobile Accessories,0,55,14,18,2172,6,0,High
1933,Toner,Safety,309,1,2,31,791,22,0,Low
1934,Keyboard,Mobile Accessories,13,10,6,22,1909,24,0,Medium
1935,Notebook,Safety,452,3,4,64,484,3,1,Low
1936,Safety Gloves,Safety,10,36,11,32,2054,9,1,High
1937,Safety Gloves,Printer Supplies,10,47,15,61,651,8,1,High
1938,Receipt Printer,Computer Accessories,43,38,6,35,422,0,1,Medium
1939,HDD,Office Supplies,362,3,2,41,454,16,0,Low
1940,Laptop Charger,Office Supplies,101,5,1,12,537,16,0,Low
1941,Printer Cable,Electronics,48,14,6,51,452,13,0,Medium
1942,HDD,Printer Supplies,4,51,11,41,389,1,1,High
1943,Keyboard,Computer Accessories,46,18,7,35,1361,24,1,Medium
1944,Toner,Office Supplies,430,3,2,50,1369,5,0,Low
1945,Pen Pack,Electronics,275,1,1,23,1156,20,0,Low
1946,Safety Gloves,Safety,318,1,2,32,1321,27,0,Low
1947,HDD,Mobile Accessories,11,4,5,19,254,86,0,Medium
1948,Notebook,Printer Supplies,28,42,11,44,412,11,0,High
1949,Safety Gloves,Electronics,20,39,14,52,1019,5,0,High
1950,Keyboard,Office Supplies,424,0,2,49,2311,3,0,Low
1951,USB Flash,Printer Supplies,31,44,15,54,1849,0,1,High
1952,Safety Gloves,Mobile Accessories,30,4,4,46,2294,83,0,Medium
1953,Monitor Stand,Mobile Accessories,41,4,4,59,2078,81,0,Medium
1954,USB Flash,Computer Accessories,14,57,8,37,945,10,1,High
1955,HDD,Printer Supplies,71,38,8,55,1968,0,0,Medium
1956,USB Flash,Office Supplies,476,5,1,76,221,1,0,Low
1957,Router,Computer Accessories,17,38,9,37,1163,9,0,High
1958,Toner,Printer Supplies,7,54,13,51,1354,0,1,High
1959,Safety Gloves,Printer Supplies,6,55,12,69,1734,10,0,High
1960,Safety Gloves,Storage Devices,12,61,12,38,1204,9,1,High
1961,Receipt Printer,Office Supplies,342,5,1,54,1298,26,0,Low
1962,Laptop Charger,Safety,6,53,9,19,1036,3,1,High
1963,Receipt Printer,Storage Devices,270,0,2,28,1555,27,0,Low
1964,Receipt Printer,Mobile Accessories,14,36,13,60,868,12,1,High
1965,Switch,Printer Supplies,51,38,5,48,1604,0,0,Medium
1966,Printer Cable,Computer Accessories,570,2,3,52,99,6,0,Low
1967,Toner,Computer Accessories,2,48,14,16,606,4,0,High
1968,Router,Printer Supplies,9,33,14,58,442,0,0,High
1969,USB Flash,Computer Accessories,11,61,7,52,860,4,1,High
1970,Laptop Charger,Computer Accessories,31,11,7,32,270,8,0,Medium
1971,Ink Cartridge,Mobile Accessories,647,0,4,61,2220,6,0,Low
1972,Mouse,Computer Accessories,18,10,7,17,1813,19,1,Medium
1973,Pen Pack,Electronics,0,68,9,24,184,7,1,High
1974,Notebook,Electronics,21,65,13,72,681,11,0,High
1975,USB Flash,Printer Supplies,39,29,15,50,1980,0,1,High
1976,HDD,Computer Accessories,321,9,3,31,240,15,1,Low
1977,USB Flash,Printer Supplies,36,31,15,53,1545,1,1,High
1978,Router,Computer Accessories,51,13,5,52,390,5,0,Medium
1979,Printer Cable,Electronics,243,1,3,27,147,25,1,Low
1980,Barcode Scanner,Storage Devices,65,38,5,56,1700,0,0,Medium
1981,Safety Gloves,Printer Supplies,8,51,12,71,1956,0,0,High
1982,Receipt Printer,Printer Supplies,519,3,1,63,1157,20,0,Low
1983,Laptop Charger,Computer Accessories,27,12,7,25,117,8,0,Medium
1984,Barcode Scanner,Storage Devices,6,69,12,49,336,9,0,High
1985,Monitor Stand,Safety,19,47,11,58,1350,4,1,High
1986,Safety Gloves,Storage Devices,8,20,7,11,1173,11,0,Medium
1987,Barcode Scanner,Office Supplies,425,1,2,51,1468,15,0,Low
1988,Keyboard,Mobile Accessories,19,9,6,26,1784,29,0,Medium
1989,Barcode Scanner,Electronics,160,2,1,24,85,26,0,Low
1990,Keyboard,Safety,3,4,5,10,441,73,0,Medium
1991,Barcode Scanner,Office Supplies,386,3,2,47,1746,16,0,Low
1992,Pen Pack,Electronics,373,0,1,25,1103,20,1,Low
1993,USB Flash,Office Supplies,338,2,3,37,1881,9,0,Low
1994,Mouse,Computer Accessories,25,38,3,17,1796,11,1,Medium
1995,HDD,Printer Supplies,23,35,7,16,604,12,1,Medium
1996,Safety Gloves,Storage Devices,12,13,7,12,1195,6,0,Medium
1997,Safety Gloves,Computer Accessories,138,1,1,27,2334,25,0,Low
1998,Ink Cartridge,Storage Devices,530,5,3,45,1984,5,0,Low
1999,Ink Cartridge,Printer Supplies,9,41,11,35,1376,2,0,High
2000,USB Flash,Computer Accessories,5,22,12,40,881,8,0,High
2001,Printer Cable,Safety,71,38,5,46,850,6,1,Medium
2002,Pen Pack,Storage Devices,3,39,12,80,1015,5,0,High
2003,Printer Cable,Mobile Accessories,20,39,10,68,1680,0,1,High
2004,Barcode Scanner,Safety,20,43,11,78,973,0,1,High
2005,Notebook,Electronics,214,2,1,74,1403,28,0,Low
2006,Router,Printer Supplies,24,38,8,21,53,0,0,Medium
2007,Router,Printer Supplies,14,38,8,11,35,1,0,Medium
2008,Barcode Scanner,Printer Supplies,430,4,4,34,2441,16,0,Low
2009,Notebook,Storage Devices,13,11,6,23,766,14,0,Medium
2010,Toner,Safety,28,4,5,59,417,63,0,Medium
2011,Router,Computer Accessories,15,45,15,39,1151,5,0,High
2012,Notebook,Computer Accessories,28,61,13,70,757,3,1,High
2013,Monitor Stand,Storage Devices,22,5,3,25,2500,100,1,Medium
2014,HDD,Mobile Accessories,7,33,12,30,1435,4,1,High
2015,Router,Mobile Accessories,43,4,5,61,35,69,1,Medium
2016,Router,Safety,42,38,5,34,1240,18,1,Medium
2017,Laptop Charger,Electronics,67,7,6,67,1919,1,1,Medium
2018,Receipt Printer,Computer Accessories,43,38,6,29,293,7,1,Medium
2019,Toner,Office Supplies,14,38,10,61,173,7,0,High
2020,Mouse,Office Supplies,7,60,9,60,624,0,0,High
2021,Receipt Printer,Mobile Accessories,8,53,11,65,912,6,0,High
2022,Pen Pack,Storage Devices,315,4,1,50,174,6,0,Low
2023,Router,Office Supplies,2,30,15,32,2038,0,1,High
2024,Safety Gloves,Storage Devices,18,63,10,39,1220,1,1,High
2025,Laptop Charger,Office Supplies,74,5,4,10,648,15,0,Low
2026,Toner,Printer Supplies,28,66,15,60,1760,3,1,High
2027,Mouse,Printer Supplies,46,38,5,44,446,0,0,Medium
2028,Receipt Printer,Office Supplies,18,8,7,33,2252,14,0,Medium
2029,Barcode Scanner,Office Supplies,726,1,4,64,1329,32,0,Low
2030,Switch,Safety,19,4,2,39,1101,79,1,Medium
2031,Safety Gloves,Computer Accessories,46,4,2,57,1408,85,1,Medium
2032,Safety Gloves,Computer Accessories,512,2,4,52,1469,21,0,Low
2033,Pen Pack,Electronics,370,0,1,21,1431,20,0,Low
2034,Ink Cartridge,Mobile Accessories,4,66,12,46,1670,0,1,High
2035,Barcode Scanner,Storage Devices,37,69,13,49,527,0,1,High
2036,USB Flash,Computer Accessories,1,49,13,42,1255,9,1,High
2037,Toner,Printer Supplies,440,0,1,44,339,19,1,Low
2038,Notebook,Storage Devices,12,15,7,11,1901,22,0,Medium
2039,Keyboard,Safety,21,51,12,62,1429,3,0,High
2040,Keyboard,Safety,30,37,6,26,1194,5,0,Medium
2041,USB Flash,Safety,130,6,1,25,993,21,1,Low
2042,Barcode Scanner,Safety,280,2,3,45,974,27,0,Low
2043,Safety Gloves,Electronics,10,38,11,18,1986,5,0,High
2044,Switch,Computer Accessories,533,0,2,51,1756,9,0,Low
2045,Safety Gloves,Printer Supplies,4,31,15,69,1592,5,0,High
2046,Ink Cartridge,Printer Supplies,447,10,2,76,515,29,0,Low
2047,HDD,Mobile Accessories,1,40,14,31,1214,4,1,High
2048,Ink Cartridge,Mobile Accessories,627,7,1,62,2205,5,1,Low
2049,Switch,Computer Accessories,202,0,1,37,1123,25,0,Low
2050,Safety Gloves,Electronics,23,31,13,53,1182,5,1,High
2051,USB Flash,Safety,189,4,1,18,1016,23,0,Low
2052,Toner,Electronics,0,62,12,10,1878,2,0,High
2053,Pen Pack,Printer Supplies,38,4,5,35,2391,66,1,Medium
2054,Safety Gloves,Printer Supplies,193,0,3,53,1884,28,0,Low
2055,Ink Cartridge,Electronics,2,67,15,39,2448,0,0,High
2056,Safety Gloves,Safety,300,2,3,28,1533,25,0,Low
2057,Safety Gloves,Printer Supplies,240,0,2,53,1801,29,1,Low
2058,USB Flash,Safety,21,38,8,19,334,0,1,Medium
2059,Ink Cartridge,Mobile Accessories,5,68,11,49,1834,6,1,High
2060,Monitor Stand,Storage Devices,22,4,2,43,1922,96,0,Medium
2061,Safety Gloves,Storage Devices,21,52,14,56,987,5,1,High
2062,Pen Pack,Office Supplies,86,34,8,57,415,4,1,Medium
2063,Switch,Printer Supplies,47,38,5,42,1566,4,1,Medium
2064,Switch,Printer Supplies,727,0,3,69,640,24,1,Low
2065,USB Flash,Storage Devices,56,4,2,61,963,79,1,Medium
2066,Keyboard,Computer Accessories,57,4,5,59,315,104,1,Medium
2067,Keyboard,Computer Accessories,358,0,2,47,444,5,0,Low
2068,Toner,Safety,37,4,6,50,323,72,0,Medium
2069,Router,Storage Devices,253,0,2,29,1232,12,1,Low
2070,Receipt Printer,Printer Supplies,485,2,1,66,1377,16,0,Low
2071,Monitor Stand,Computer Accessories,12,51,13,35,1293,0,1,High
2072,Notebook,Printer Supplies,221,0,1,31,2438,18,0,Low
2073,USB Flash,Computer Accessories,15,58,7,53,931,8,1,High
2074,Laptop Charger,Office Supplies,11,32,12,32,1250,7,1,High
2075,USB Flash,Printer Supplies,11,11,9,16,1673,55,0,Medium
2076,Pen Pack,Office Supplies,4,63,13,26,717,11,1,High
2077,Monitor Stand,Storage Devices,12,4,3,15,2437,110,1,Medium
2078,Notebook,Storage Devices,12,10,7,12,2065,22,0,Medium
2079,Barcode Scanner,Safety,6,4,3,10,2396,110,1,Medium
2080,Barcode Scanner,Electronics,12,67,15,52,35,7,0,High
2081,Keyboard,Storage Devices,49,14,7,36,338,0,1,Medium
2082,HDD,Office Supplies,360,5,2,36,291,13,0,Low
2083,Monitor Stand,Electronics,46,38,6,45,2154,0,0,Medium
2084,Barcode Scanner,Storage Devices,2,67,13,57,2384,10,1,High
2085,Switch,Printer Supplies,35,38,5,35,1697,1,0,Medium
2086,Barcode Scanner,Safety,16,40,11,76,960,6,1,High
2087,Ink Cartridge,Office Supplies,3,52,15,60,1274,1,1,High
2088,HDD,Safety,52,38,7,46,215,14,0,Medium
2089,Safety Gloves,Mobile Accessories,26,4,2,44,939,100,0,Medium
2090,Monitor Stand,Mobile Accessories,336,1,2,39,857,10,0,Low
2091,Switch,Safety,28,4,2,41,1144,86,1,Medium
2092,Router,Printer Supplies,5,53,14,49,386,9,1,High
